_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,provide_list_of_diseases_or_conditions,atc,dailymed_url,drug_name,drugbank_id,expected_indications,number,provide_list_of_diseases_or_conditions_gold,text,worker_indications
1243634421,5/19/2017 8:54,FALSE,2566783762,,5/19/2017 8:25,FALSE,neodev,1,35106785,VEN,25,Caracas,201.208.194.85,"germ cell testicular cancer
hemorrhagic cystitis",L01AA06,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=91e433a9-6800-43a6-ac13-a49a04a5aecd,IFOSFAMIDE,DB01181,"Germ cell testicular cancer, Hemorrhagic cystitis
",10,,Ifosfamide for Injection is indicated for use in combination with certain other approved antineoplastic agents for third-line chemotherapy of germ cell testicular cancer. It should be used in combination with mesna for prophylaxis of hemorrhagic cystitis.,
1243634422,5/19/2017 8:38,FALSE,2566763326,,5/19/2017 8:25,FALSE,neodev,1,42387103,USA,FL,Miami,23.27.45.116,"moderately severe essential hypertension
severe essential hypertension
malignant hypertension",C02BB01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b87994ee-26a5-4d00-99e7-796bc17961f1,MECAMYLAMINE,DB00657,"Moderately severe essential hypertension, Severe essential hypertension, Malignant hypertension, Uncomplicated cases of malignant hypertension",11,,For the management of moderately severe to severe essential hypertension and in uncomplicated cases of malignant hypertension,
1243634422,5/19/2017 8:49,FALSE,2566776998,,5/19/2017 8:40,FALSE,elite,1,35271549,VNM,44,Hanoi,113.23.26.96,"essential hypertension
malignant hypertension",C02BB01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b87994ee-26a5-4d00-99e7-796bc17961f1,MECAMYLAMINE,DB00657,"Moderately severe essential hypertension, Severe essential hypertension, Malignant hypertension, Uncomplicated cases of malignant hypertension",11,,For the management of moderately severe to severe essential hypertension and in uncomplicated cases of malignant hypertension,
1243634422,5/19/2017 9:12,FALSE,2566806731,,5/19/2017 8:54,FALSE,clixsense,1,35328452,CZE,80,Nove Mesto Na Morave,84.21.111.251,"essential hypertension
malignant hypertension",C02BB01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b87994ee-26a5-4d00-99e7-796bc17961f1,MECAMYLAMINE,DB00657,"Moderately severe essential hypertension, Severe essential hypertension, Malignant hypertension, Uncomplicated cases of malignant hypertension",11,,For the management of moderately severe to severe essential hypertension and in uncomplicated cases of malignant hypertension,
1243634423,5/19/2017 8:38,FALSE,2566763332,,5/19/2017 8:25,FALSE,neodev,1,42387103,USA,FL,Miami,23.27.45.116,"high-grade malignant glioma
recurrent glioblastoma multiforme",L01AD01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=783ec80b-95d7-44c7-8b90-fa7394f50f67,CARMUSTINE,DB00262,"High-grade malignant glioma, Glioblastoma multiforme, Recurrent glioblastoma multiforme
",12,,GLIADEL® Wafer is indicated in newly-diagnosed high-grade malignant glioma patients as an adjunct to surgery and radiation. GLIADEL® Wafer is indicated in recurrent glioblastoma multiforme patients as an adjunct to surgery.,
1243634423,5/19/2017 8:49,FALSE,2566777003,,5/19/2017 8:40,FALSE,elite,1,35271549,VNM,44,Hanoi,113.23.26.96,"malignant glioma
recurrent glioblastoma multiforme",L01AD01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=783ec80b-95d7-44c7-8b90-fa7394f50f67,CARMUSTINE,DB00262,"High-grade malignant glioma, Glioblastoma multiforme, Recurrent glioblastoma multiforme
",12,,GLIADEL® Wafer is indicated in newly-diagnosed high-grade malignant glioma patients as an adjunct to surgery and radiation. GLIADEL® Wafer is indicated in recurrent glioblastoma multiforme patients as an adjunct to surgery.,
1243634423,5/19/2017 9:12,FALSE,2566806722,,5/19/2017 8:54,FALSE,clixsense,1,35328452,CZE,80,Nove Mesto Na Morave,84.21.111.251,high-grade malignant glioma,L01AD01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=783ec80b-95d7-44c7-8b90-fa7394f50f67,CARMUSTINE,DB00262,"High-grade malignant glioma, Glioblastoma multiforme, Recurrent glioblastoma multiforme
",12,,GLIADEL® Wafer is indicated in newly-diagnosed high-grade malignant glioma patients as an adjunct to surgery and radiation. GLIADEL® Wafer is indicated in recurrent glioblastoma multiforme patients as an adjunct to surgery.,
1243634424,5/19/2017 8:38,FALSE,2566763331,,5/19/2017 8:25,FALSE,neodev,1,42387103,USA,FL,Miami,23.27.45.116,"Left Ventricular Dysfunction
Myocardial Infarction
essential hypertension",C07AG02,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7d485d38-5d43-4a54-bc63-82734035c66a,CARVEDILOL,DB01136,"Left Ventricular Dysfunction following Myocardial Infarction, Left Ventricular Dysfunction, Hypertension, Essential hypertension",13,,"1.1 Left Ventricular Dysfunction following Myocardial Infarction
Carvedilol is indicated to reduce cardiovascular mortality in clinically stable patients who have survived the acute phase of a myocardial infarction and have a left ventricular ejection fraction of ≤40% (with or without symptomatic heart failure) [see Clinical Studies (14.1)].
1.2 Hypertension
Carvedilol is indicated for the management of essential hypertension. It can be used alone or in combination with other antihypertensive agents, especially thiazide-type diuretics [see Drug Interactions (7.2)].
",
1243634424,5/19/2017 8:49,FALSE,2566776999,,5/19/2017 8:40,FALSE,elite,1,35271549,VNM,44,Hanoi,113.23.26.96,"Left Ventricular Dysfunction following Myocardial Infarction Carvedilol
Hypertension Carvedilol",C07AG02,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7d485d38-5d43-4a54-bc63-82734035c66a,CARVEDILOL,DB01136,"Left Ventricular Dysfunction following Myocardial Infarction, Left Ventricular Dysfunction, Hypertension, Essential hypertension",13,,"1.1 Left Ventricular Dysfunction following Myocardial Infarction
Carvedilol is indicated to reduce cardiovascular mortality in clinically stable patients who have survived the acute phase of a myocardial infarction and have a left ventricular ejection fraction of ≤40% (with or without symptomatic heart failure) [see Clinical Studies (14.1)].
1.2 Hypertension
Carvedilol is indicated for the management of essential hypertension. It can be used alone or in combination with other antihypertensive agents, especially thiazide-type diuretics [see Drug Interactions (7.2)].
",
1243634424,5/19/2017 9:12,FALSE,2566806729,,5/19/2017 8:54,FALSE,clixsense,1,35328452,CZE,80,Nove Mesto Na Morave,84.21.111.251,"Left Ventricular Dysfunction
Myocardial Infarction Carvedilol
cardiovascular mortality
myocardial infarction
Hypertension Carvedilol
essential hypertension",C07AG02,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7d485d38-5d43-4a54-bc63-82734035c66a,CARVEDILOL,DB01136,"Left Ventricular Dysfunction following Myocardial Infarction, Left Ventricular Dysfunction, Hypertension, Essential hypertension",13,,"1.1 Left Ventricular Dysfunction following Myocardial Infarction
Carvedilol is indicated to reduce cardiovascular mortality in clinically stable patients who have survived the acute phase of a myocardial infarction and have a left ventricular ejection fraction of ≤40% (with or without symptomatic heart failure) [see Clinical Studies (14.1)].
1.2 Hypertension
Carvedilol is indicated for the management of essential hypertension. It can be used alone or in combination with other antihypertensive agents, especially thiazide-type diuretics [see Drug Interactions (7.2)].
",
1243634425,5/19/2017 8:38,FALSE,2566763328,,5/19/2017 8:25,FALSE,neodev,1,42387103,USA,FL,Miami,23.27.45.116,"hypertension
congestive heart failure
hypokalemia
cardiac arrhythmias
essential hypertension
hypertension
hypokalemia",C03DB01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dc7aef5e-9585-45b9-b317-4af570202ef5,AMILORIDE,DB00594,"Hypertension, Congestive heart failure, Cardiac arrhythmia
",14,,"Amiloride hydrochloride and hydrochlorothiazide tablets are indicated in those patients with hypertension or with congestive heart failure who develop hypokalemia when thiazides or other kaliuretic diuretics are used alone, or in whom maintenance of normal serum potassium levels is considered to be clinically important, e.g., digitalized patients, or patients with significant cardiac arrhythmias.
The use of potassium-conserving agents is often unnecessary in patients receiving diuretics for uncomplicated essential hypertension when such patients have a normal diet.
Amiloride hydrochloride and hydrochlorothiazide tablets may be used alone or as an adjunct to other antihypertensive drugs, such as methyldopa or beta blockers. Since amiloride hydrochloride and hydrochlorothiazide enhances the action of these agents, dosage adjustments may be necessary to avoid an excessive fall in blood pressure and other unwanted side effects.
This fixed combination drug is not indicated for the initial therapy of edema or hypertension except in individuals in whom the development of hypokalemia cannot be risked.
",
1243634425,5/19/2017 8:49,FALSE,2566777004,,5/19/2017 8:40,FALSE,elite,1,35271549,VNM,44,Hanoi,113.23.26.96,"hypertension
congestive heart failure",C03DB01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dc7aef5e-9585-45b9-b317-4af570202ef5,AMILORIDE,DB00594,"Hypertension, Congestive heart failure, Cardiac arrhythmia
",14,,"Amiloride hydrochloride and hydrochlorothiazide tablets are indicated in those patients with hypertension or with congestive heart failure who develop hypokalemia when thiazides or other kaliuretic diuretics are used alone, or in whom maintenance of normal serum potassium levels is considered to be clinically important, e.g., digitalized patients, or patients with significant cardiac arrhythmias.
The use of potassium-conserving agents is often unnecessary in patients receiving diuretics for uncomplicated essential hypertension when such patients have a normal diet.
Amiloride hydrochloride and hydrochlorothiazide tablets may be used alone or as an adjunct to other antihypertensive drugs, such as methyldopa or beta blockers. Since amiloride hydrochloride and hydrochlorothiazide enhances the action of these agents, dosage adjustments may be necessary to avoid an excessive fall in blood pressure and other unwanted side effects.
This fixed combination drug is not indicated for the initial therapy of edema or hypertension except in individuals in whom the development of hypokalemia cannot be risked.
",
1243634425,5/19/2017 9:12,FALSE,2566806727,,5/19/2017 8:54,FALSE,clixsense,1,35328452,CZE,80,Nove Mesto Na Morave,84.21.111.251,"hypertension
congestive heart failure
hypokalemia
hypertension
hypokalemia",C03DB01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dc7aef5e-9585-45b9-b317-4af570202ef5,AMILORIDE,DB00594,"Hypertension, Congestive heart failure, Cardiac arrhythmia
",14,,"Amiloride hydrochloride and hydrochlorothiazide tablets are indicated in those patients with hypertension or with congestive heart failure who develop hypokalemia when thiazides or other kaliuretic diuretics are used alone, or in whom maintenance of normal serum potassium levels is considered to be clinically important, e.g., digitalized patients, or patients with significant cardiac arrhythmias.
The use of potassium-conserving agents is often unnecessary in patients receiving diuretics for uncomplicated essential hypertension when such patients have a normal diet.
Amiloride hydrochloride and hydrochlorothiazide tablets may be used alone or as an adjunct to other antihypertensive drugs, such as methyldopa or beta blockers. Since amiloride hydrochloride and hydrochlorothiazide enhances the action of these agents, dosage adjustments may be necessary to avoid an excessive fall in blood pressure and other unwanted side effects.
This fixed combination drug is not indicated for the initial therapy of edema or hypertension except in individuals in whom the development of hypokalemia cannot be risked.
",
1243634426,5/19/2017 8:38,FALSE,2566763330,,5/19/2017 8:25,FALSE,neodev,1,42387103,USA,FL,Miami,23.27.45.116,"myelodysplastic syndrome
refractory anemia
refractory anemia with ringed sideroblasts
refractory anemia with excess blasts
refractory anemia with excess blasts in transformation
chronic myelomonocytic leukemia",L01BC07,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=722d67e6-df13-4ad1-9261-ca1daf722e9d,AZACITIDINE,DB00928,"Myelodysplastic Syndromes, Refractory anemia, Refractory anemia with ringed sideroblasts, Refractory anemia with excess blasts, Refractory anemia with excess blasts in transformation, Chronic myelomonocytic leukemia
",15,,"1.1 Myelodysplastic Syndromes (MDS)
Azacitidine for injection is indicated for treatment of patients with the following French-American-British (FAB) myelodysplastic syndrome subtypes: refractory anemia (RA) or refractory anemia with ringed sideroblasts (if accompanied by neutropenia or thrombocytopenia or requiring transfusions), refractory anemia with excess blasts (RAEB), refractory anemia with excess blasts in transformation (RAEB-T), and chronic myelomonocytic leukemia (CMMoL).",
1243634426,5/19/2017 8:49,FALSE,2566776997,,5/19/2017 8:40,FALSE,elite,1,35271549,VNM,44,Hanoi,113.23.26.96,Myelodysplastic Syndromes,L01BC07,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=722d67e6-df13-4ad1-9261-ca1daf722e9d,AZACITIDINE,DB00928,"Myelodysplastic Syndromes, Refractory anemia, Refractory anemia with ringed sideroblasts, Refractory anemia with excess blasts, Refractory anemia with excess blasts in transformation, Chronic myelomonocytic leukemia
",15,,"1.1 Myelodysplastic Syndromes (MDS)
Azacitidine for injection is indicated for treatment of patients with the following French-American-British (FAB) myelodysplastic syndrome subtypes: refractory anemia (RA) or refractory anemia with ringed sideroblasts (if accompanied by neutropenia or thrombocytopenia or requiring transfusions), refractory anemia with excess blasts (RAEB), refractory anemia with excess blasts in transformation (RAEB-T), and chronic myelomonocytic leukemia (CMMoL).",
1243634426,5/19/2017 9:12,FALSE,2566806725,,5/19/2017 8:54,FALSE,clixsense,1,35328452,CZE,80,Nove Mesto Na Morave,84.21.111.251,"Myelodysplastic Syndromes (MDS)
French-American-British (FAB) myelodysplastic syndrome
refractory anemia (RA)
refractory anemia with ringed sideroblasts
neutropenia
thrombocytopenia
refractory anemia with excess blasts (RAEB)
refractory anemia with excess blasts in transformation (RAEB-T)
chronic myelomonocytic leukemia (CMMoL)",L01BC07,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=722d67e6-df13-4ad1-9261-ca1daf722e9d,AZACITIDINE,DB00928,"Myelodysplastic Syndromes, Refractory anemia, Refractory anemia with ringed sideroblasts, Refractory anemia with excess blasts, Refractory anemia with excess blasts in transformation, Chronic myelomonocytic leukemia
",15,,"1.1 Myelodysplastic Syndromes (MDS)
Azacitidine for injection is indicated for treatment of patients with the following French-American-British (FAB) myelodysplastic syndrome subtypes: refractory anemia (RA) or refractory anemia with ringed sideroblasts (if accompanied by neutropenia or thrombocytopenia or requiring transfusions), refractory anemia with excess blasts (RAEB), refractory anemia with excess blasts in transformation (RAEB-T), and chronic myelomonocytic leukemia (CMMoL).",
1243634427,5/19/2017 8:34,FALSE,2566756267,,5/19/2017 8:25,FALSE,elite,1,35271549,VNM,44,Hanoi,113.23.26.96,"neck cancer
Lymphomas
Hodgkin’s disease
non-Hodgkin’s lymphoma
Testicular Carcinoma
Embryonal cell
choriocarcinoma
teratocarcinoma",L01DC01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b5806c40-12ce-48e3-8abd-9f8997ef4428,BLEOMYCIN,DB00290,"Squamous Cell Carcinoma, Squamous Cell Carcinoma of the head, Squamous Cell Carcinoma of the neck, Squamous Cell Carcinoma of the mouth, Squamous Cell Carcinoma of the tongue, Squamous Cell Carcinoma of the tonsil, Squamous Cell Carcinoma of the nasopharynx, Squamous Cell Carcinoma of the oropharanyx, Squamous Cell Carcinoma of the sinus, Squamous Cell Carcinoma of the palate, Squamous Cell Carcinoma of the lip, Squamous Cell Carcinoma of the buccal mucosa, Squamous Cell Carcinoma of the gingivae, Squamous Cell Carcinoma of the epiglottis, Squamous Cell Carcinoma of the skin, Squamous Cell Carcinoma of the larynx, Squamous Cell Carcinoma of the penis, Squamous Cell Carcinoma of the cervix, Squamous Cell Carcinoma of the vulva, Lymphoma, Hodgkin’s disease, Non-hodgkin’s lymphoma, Testicular Carcinoma, Embryonal cell carcinoma, Choriocarcinoma, Teratocarcinoma of the testis, Malignant Pleural Effusion",16,,"Bleomycin for Injection, USP should be considered a palliative treatment.  It has been shown to be useful in the management of the following neoplasms either as a single agent or in proven combinations with other approved chemotherapeutic agents:
Squamous Cell Carcinoma: Head and neck (including mouth, tongue, tonsil, nasopharynx, oropharynx, sinus, palate, lip, buccal mucosa, gingivae, epiglottis, skin, larynx), penis, cervix, and vulva.  The response to Bleomycin for Injection is poorer in patients with previously irradiated head and neck cancer.
Lymphomas: Hodgkin’s disease, non-Hodgkin’s lymphoma.
Testicular Carcinoma: Embryonal cell, choriocarcinoma, and teratocarcinoma.
Bleomycin for Injection, USP has also been shown to be useful in the management of:
Malignant Pleural Effusion: Bleomycin for Injection is effective as a sclerosing agent for the treatment of malignant pleural effusion and prevention of recurrent pleural effusions.",
1243634427,5/19/2017 8:41,FALSE,2566766658,,5/19/2017 8:25,FALSE,clixsense,1,35328452,CZE,80,Nove Mesto Na Morave,84.21.111.251,"Squamous Cell Carcinoma
Hodgkin’s disease
non-Hodgkin’s lymphoma
Testicular Carcinoma
Embryonal cell
choriocarcinoma
teratocarcinoma",L01DC01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b5806c40-12ce-48e3-8abd-9f8997ef4428,BLEOMYCIN,DB00290,"Squamous Cell Carcinoma, Squamous Cell Carcinoma of the head, Squamous Cell Carcinoma of the neck, Squamous Cell Carcinoma of the mouth, Squamous Cell Carcinoma of the tongue, Squamous Cell Carcinoma of the tonsil, Squamous Cell Carcinoma of the nasopharynx, Squamous Cell Carcinoma of the oropharanyx, Squamous Cell Carcinoma of the sinus, Squamous Cell Carcinoma of the palate, Squamous Cell Carcinoma of the lip, Squamous Cell Carcinoma of the buccal mucosa, Squamous Cell Carcinoma of the gingivae, Squamous Cell Carcinoma of the epiglottis, Squamous Cell Carcinoma of the skin, Squamous Cell Carcinoma of the larynx, Squamous Cell Carcinoma of the penis, Squamous Cell Carcinoma of the cervix, Squamous Cell Carcinoma of the vulva, Lymphoma, Hodgkin’s disease, Non-hodgkin’s lymphoma, Testicular Carcinoma, Embryonal cell carcinoma, Choriocarcinoma, Teratocarcinoma of the testis, Malignant Pleural Effusion",16,,"Bleomycin for Injection, USP should be considered a palliative treatment.  It has been shown to be useful in the management of the following neoplasms either as a single agent or in proven combinations with other approved chemotherapeutic agents:
Squamous Cell Carcinoma: Head and neck (including mouth, tongue, tonsil, nasopharynx, oropharynx, sinus, palate, lip, buccal mucosa, gingivae, epiglottis, skin, larynx), penis, cervix, and vulva.  The response to Bleomycin for Injection is poorer in patients with previously irradiated head and neck cancer.
Lymphomas: Hodgkin’s disease, non-Hodgkin’s lymphoma.
Testicular Carcinoma: Embryonal cell, choriocarcinoma, and teratocarcinoma.
Bleomycin for Injection, USP has also been shown to be useful in the management of:
Malignant Pleural Effusion: Bleomycin for Injection is effective as a sclerosing agent for the treatment of malignant pleural effusion and prevention of recurrent pleural effusions.",
1243634427,5/19/2017 8:54,FALSE,2566783757,,5/19/2017 8:25,FALSE,neodev,1,35106785,VEN,25,Caracas,201.208.194.85,"Squamous Cell Carcinoma
non-Hodgkin’s lymphoma
Testicular Carcinoma
Testicular Carcinoma
Squamous Cell Carcinoma of  Head
Squamous Cell Carcinoma of neck
Squamous Cell Carcinoma of penis
Squamous Cell Carcinoma of cervix
Squamous Cell Carcinoma of vulva
pleural effusions",L01DC01,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b5806c40-12ce-48e3-8abd-9f8997ef4428,BLEOMYCIN,DB00290,"Squamous Cell Carcinoma, Squamous Cell Carcinoma of the head, Squamous Cell Carcinoma of the neck, Squamous Cell Carcinoma of the mouth, Squamous Cell Carcinoma of the tongue, Squamous Cell Carcinoma of the tonsil, Squamous Cell Carcinoma of the nasopharynx, Squamous Cell Carcinoma of the oropharanyx, Squamous Cell Carcinoma of the sinus, Squamous Cell Carcinoma of the palate, Squamous Cell Carcinoma of the lip, Squamous Cell Carcinoma of the buccal mucosa, Squamous Cell Carcinoma of the gingivae, Squamous Cell Carcinoma of the epiglottis, Squamous Cell Carcinoma of the skin, Squamous Cell Carcinoma of the larynx, Squamous Cell Carcinoma of the penis, Squamous Cell Carcinoma of the cervix, Squamous Cell Carcinoma of the vulva, Lymphoma, Hodgkin’s disease, Non-hodgkin’s lymphoma, Testicular Carcinoma, Embryonal cell carcinoma, Choriocarcinoma, Teratocarcinoma of the testis, Malignant Pleural Effusion",16,,"Bleomycin for Injection, USP should be considered a palliative treatment.  It has been shown to be useful in the management of the following neoplasms either as a single agent or in proven combinations with other approved chemotherapeutic agents:
Squamous Cell Carcinoma: Head and neck (including mouth, tongue, tonsil, nasopharynx, oropharynx, sinus, palate, lip, buccal mucosa, gingivae, epiglottis, skin, larynx), penis, cervix, and vulva.  The response to Bleomycin for Injection is poorer in patients with previously irradiated head and neck cancer.
Lymphomas: Hodgkin’s disease, non-Hodgkin’s lymphoma.
Testicular Carcinoma: Embryonal cell, choriocarcinoma, and teratocarcinoma.
Bleomycin for Injection, USP has also been shown to be useful in the management of:
Malignant Pleural Effusion: Bleomycin for Injection is effective as a sclerosing agent for the treatment of malignant pleural effusion and prevention of recurrent pleural effusions.",
